6,0,0.0208443423245281,0.02377404577748564,0.030540844737334684,0.1275832561202099,0.42862712518326795,0.21822117693221585,0.09628924990204524,0.06718985842213639,0.05230290071046833,0.06253302697358433,out=0
6,0.5,0.0213654508826413,0.02436839692192277,0.058791126119369264,0.12532540695819505,0.43214046227493425,0.21215947757298764,0.09014634535589468,0.06615948152233093,0.05170854956603118,0.06201191841547113,out=0
6,1.0,0.022407667998867713,0.04695374041053408,0.07253450625116992,0.11872933290776373,0.4324012209582795,0.20609777821375944,0.08355027130546337,0.0587911261193693,0.05051984727715693,0.044294227439622226,out=0
6,1.5,0.042730901765282624,0.048736793843845494,0.07482506960647,0.11213325885733241,0.42862712518326807,0.2000360788545312,0.07695419725503205,0.05650056276406921,0.048736793843845494,0.04273090176528264,out=0
6,2.0,0.04481533599773542,0.05111419842159408,0.07787915408020352,0.10553718480690107,0.4426804735499326,0.19397437949530302,0.07035812320460073,0.05344647829033572,0.046359389266096944,0.04064646753282983,out=0
6,2.5,0.047420878788301445,0.06359557245477401,0.0923860553304375,0.10471455926847408,0.44654518612981203,0.18620686585830518,0.0637620491541694,0.049628872698168874,0.04338763354391125,0.038040924742263796,out=0
6,3.0,0.05054753013698066,0.06716167932139687,0.09696718204103767,0.11193625301112746,0.4404834867705838,0.1651268433083084,0.057165975103738095,0.045047745987568666,0.036993137318276186,0.03491427339358457,out=1
6,2.5,0.06149080985735792,0.07013343504358259,0.10078478763320452,0.11795433113000542,0.43442178741135556,0.14756015784997747,0.050569901053306776,0.04123014039540187,0.03209496179960554,0.03230873060301857,out=1
6,2.0,0.06357524408981073,0.07251083962133112,0.09526965339215655,0.14924833734817008,0.4283600880521274,0.13739851880917292,0.04397382700287544,0.03817605592166838,0.02971755722185698,0.02839572426307373,out=1
6,1.5,0.06513856976415035,0.08261480907676252,0.08733051560947677,0.17452426544745694,0.42229838869289915,0.1299934723916469,0.03737775295244414,0.035885492566368256,0.027934503788545593,0.024492102231320544,out=1
6,1.0,0.06618078688037676,0.0838035113656368,0.08169675967237028,0.229890584141133,0.4162366893336709,0.12296679820831452,0.030781678902012822,0.03435845032950153,0.026745801499671294,0.023449885115094125,out=1
6,0.5,0.06670189543848995,0.08439786251007393,0.08246028079080368,0.23109419976490853,0.41017498997444274,0.11921342073148827,0.024185604851581517,0.029110171869825525,0.026151450355234147,0.02292877655698093,out=1
6,0.0,0.07399741525207477,0.08439786251007396,0.08246028079080368,0.22868696851735734,0.4041132906152145,0.11315172137226005,0.021665081227960226,0.021171034087145945,0.02615145035523418,0.02292877655698093,out=0
6,0.5,0.074518523810188,0.07768558836837992,0.08322380190923703,0.229890584141133,0.39805159125598627,0.10891344984165044,0.020461465604184624,0.013231896304466225,0.018496568659138034,0.022407667998867724,out=0
6,1.0,0.0755607409264144,0.06658764717289713,0.08475084414610377,0.23229781538868413,0.40403376554160514,0.10188677565831808,0.01805423435663353,0.01145281677650054,0.008915267166557108,0.014197862131537032,out=0
6,1.5,0.07712406660075402,0.06775603046583405,0.10383887210693792,0.23590866226001078,0.41457377681660357,0.0949666232945754,0.014443387485306783,0.009162253421200415,0.007132213733245692,0.006253302697358451,out=0
6,2.0,0.07920850083320682,0.07013343504358258,0.1068929565806714,0.2431303560026642,0.41219555642751876,0.08432009019998754,0.009628924990204487,0.0061081689474669285,0.004754809155497128,0.004168868464905629,out=1
6,1.5,0.06389037959191599,0.071916488476894,0.12292690006777211,0.24674120287399084,0.4061338570682905,0.017566685458330768,0.006018078118877843,0.0038176055921668468,0.002971755722185682,0.0026055427905659996,out=1
6,1.0,0.06409635264792392,0.0731051907657683,0.12445394230463891,0.24914843412154206,0.40403376554160514,0.010540011274998415,0.003610846871326644,0.002290563355300125,0.0017830534333114151,0.0015633256743396128,out=1
6,0.5,0.06461746120603715,0.0867752670878225,0.12521746342307227,0.2503520497453175,0.40754710263327165,0.0632400676499906,0.0024072312475511993,0.0015270422368667215,0.0011887022888742973,0.001042217116226403,out=1
6,0.0,0.06461746120603712,0.08677526708782247,0.12521746342307233,0.2696098997257266,0.4075471026332712,0.06324006764999066,0.03517906160230036,0.02748676026360122,0.021396641199737013,0.01875990809207529,out=1
6,-0.5,0.06409635264792392,0.08618091594338538,0.15346774480510683,0.26840628410195105,0.2202417433852919,0.059726730558324254,0.02858298755186906,0.02825028138203462,0.021990992344174162,0.019281016650188512,out=1
6,-1.0,0.06305413553169753,0.08499221365451107,0.1519407025682401,0.26599905285439984,0.2141800440260637,0.06675340474165672,0.025275928099286863,0.02646379260893235,0.023179694633048458,0.020323233766414917,out=1
6,-1.5,0.07295519813584839,0.08320916022119967,0.1542312659235402,0.26164427066710905,0.38646708008327446,0.07729341601665514,0.028886774970613555,0.018524654826252627,0.024962748066359876,0.021886559440754527,out=1
